1.0,4.0,0.0,8.0,13.0,0.0,9.0,5.0,0.0,3.0,21.0,53.0,2.0,6.0,6.0,3.0,12.0,10.0,42.0,12.0,3.0
2.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,3.0,2.0,10.0,36.0,9.0,6.0,6.0,2.0,11.0,4.0,30.0,3.0,3.0
0.0,1.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,7.0,21.0,7.0,10.0,4.0,1.0,9.0,4.0,20.0,4.0,2.0
0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,8.0,23.0,11.0,6.0,3.0,2.0,13.0,0.0,20.0,2.0,2.0
0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,1.0,6.0,24.0,4.0,3.0,3.0,1.0,13.0,1.0,21.0,0.0,4.0
1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,35.0,1.0,3.0,2.0,3.0,12.0,0.0,18.0,3.0,5.0
4.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,29.0,2.0,2.0,5.0,2.0,6.0,1.0,28.0,1.0,3.0
0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,24.0,1.0,3.0,2.0,0.0,4.0,0.0,8.0,1.0,3.0
0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,21.0,5.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0
3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,14.0,10.0,3.0,0.0,0.0,2.0,1.0,17.0,3.0,1.0
2.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,6.0,5.0,4.0,2.0,1.0,0.0,14.0,6.0,1.0
0.0,2.0,0.0,2.0,6.0,0.0,7.0,1.0,0.0,0.0,3.0,23.0,9.0,10.0,4.0,4.0,5.0,4.0,31.0,4.0,2.0
0.0,3.0,1.0,2.0,5.0,0.0,11.0,2.0,0.0,4.0,6.0,45.0,11.0,15.0,9.0,17.0,14.0,3.0,37.0,5.0,0.0
0.0,13.0,2.0,10.0,10.0,0.0,7.0,2.0,0.0,2.0,17.0,80.0,9.0,18.0,22.0,18.0,28.0,12.0,58.0,16.0,8.0
1.0,20.0,2.0,23.0,8.0,0.0,7.0,7.0,6.0,11.0,34.0,158.0,20.0,34.0,22.0,43.0,50.0,17.0,89.0,19.0,14.0
3.0,23.0,3.0,21.0,19.0,0.0,11.0,7.0,3.0,17.0,38.0,179.0,13.0,26.0,36.0,34.0,57.0,15.0,91.0,16.0,22.0
0.0,17.0,9.0,10.0,13.0,0.0,5.0,13.0,5.0,12.0,42.0,165.0,13.0,42.0,39.0,24.0,47.0,23.0,89.0,25.0,14.0
6.0,32.0,15.0,26.0,15.0,0.0,11.0,12.0,11.0,14.0,63.0,191.0,20.0,31.0,46.0,20.0,37.0,13.0,118.0,28.0,10.0
6.0,55.0,6.0,17.0,29.0,0.0,17.0,27.0,13.0,16.0,90.0,302.0,31.0,48.0,72.0,23.0,49.0,28.0,161.0,55.0,25.0
9.0,66.0,19.0,13.0,45.0,0.0,32.0,55.0,19.0,32.0,145.0,361.0,64.0,36.0,87.0,32.0,44.0,39.0,223.0,70.0,48.0
13.0,65.0,24.0,35.0,82.0,0.0,42.0,51.0,36.0,39.0,209.0,418.0,69.0,46.0,127.0,38.0,70.0,44.0,279.0,96.0,60.0
20.0,75.0,23.0,39.0,104.0,0.0,39.0,41.0,58.0,44.0,265.0,438.0,82.0,54.0,114.0,30.0,59.0,59.0,356.0,116.0,97.0
20.0,51.0,21.0,32.0,92.0,0.0,43.0,43.0,38.0,44.0,249.0,412.0,77.0,51.0,93.0,21.0,44.0,43.0,351.0,105.0,70.0
20.0,45.0,21.0,21.0,80.0,0.0,52.0,51.0,34.0,39.0,221.0,313.0,105.0,30.0,65.0,31.0,54.0,49.0,326.0,89.0,69.0
13.0,52.0,16.0,26.0,67.0,0.0,37.0,34.0,28.0,36.0,181.0,279.0,86.0,38.0,73.0,27.0,41.0,49.0,354.0,56.0,50.0
17.0,37.0,12.0,10.0,66.0,0.0,42.0,27.0,22.0,28.0,144.0,207.0,63.0,28.0,51.0,19.0,24.0,45.0,302.0,38.0,56.0
13.0,32.0,6.0,23.0,57.0,0.0,50.0,8.0,17.0,22.0,129.0,232.0,56.0,24.0,58.0,12.0,23.0,52.0,265.0,27.0,52.0
11.0,37.0,6.0,19.0,62.0,0.0,45.0,13.0,14.0,10.0,79.0,182.0,37.0,20.0,51.0,9.0,12.0,38.0,190.0,31.0,75.0
7.0,26.0,11.0,23.0,29.0,0.0,46.0,9.0,9.0,13.0,75.0,139.0,20.0,17.0,43.0,10.0,12.0,48.0,179.0,18.0,50.0
3.0,10.0,7.0,9.0,19.0,0.0,21.0,2.0,3.0,12.0,37.0,98.0,17.0,15.0,29.0,11.0,10.0,25.0,134.0,16.0,21.0
5.0,3.0,5.0,7.0,11.0,0.0,8.0,4.0,7.0,8.0,12.0,60.0,10.0,13.0,31.0,11.0,13.0,15.0,79.0,10.0,11.0
2.0,3.0,1.0,1.0,1.0,0.0,11.0,5.0,3.0,8.0,3.0,33.0,5.0,7.0,7.0,11.0,11.0,8.0,28.0,4.0,11.0
0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,4.0,2.0,19.0,3.0,2.0,2.0,10.0,4.0,7.0,17.0,0.0,2.0
3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,2.0,8.0,11.0,0.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,18.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,4.0
