metric,mean,std,seed42,seed123,seed456,seed777,seed1,seed2,seed3,seed4,seed5,seed6,seed7
mae_mean,125.85739066384055,72.86830888882493,67.16399383544922,313.01422119140625,76.15667724609375,194.51480102539062,90.71855163574219,71.41496276855469,113.79707336425781,94.30364990234375,131.89956665039062,146.21669006347656,85.23110961914062
rmse_mean,199.05845017866656,115.84627120368944,114.6039810180664,505.997802734375,119.83503723144531,293.8565673828125,127.9356689453125,117.47923278808594,179.0506591796875,154.3787841796875,210.85968017578125,220.3698272705078,145.2757110595703
mape_mean,129.1860667142001,58.07638775586252,61.674163818359375,169.57228088378906,103.51783752441406,204.5553741455078,224.47146606445312,80.27616882324219,150.8208465576172,87.75004577636719,110.18036651611328,172.11553955078125,56.11264419555664
pcc_mean,0.8330305618318644,0.2620073338973367,0.9320388436317444,0.06700839847326279,0.9252435564994812,0.7178018093109131,0.925628662109375,0.928223729133606,0.9305209517478943,0.9367220401763916,0.9327051043510437,0.9339726567268372,0.9334704279899597
rmse_global,292.2269855846058,185.0771606763843,156.11097717285156,781.6029052734375,163.59034729003906,441.76336669921875,175.56039428710938,159.5519561767578,270.26763916015625,221.63168334960938,313.1532287597656,325.1239318847656,206.14041137695312
pcc_global,0.8418093581091274,0.34002286125073217,0.9701130986213684,-0.1705099493265152,0.9645151495933533,0.784480631351471,0.9608141183853149,0.9679346084594727,0.939598023891449,0.9704740643501282,0.9479655027389526,0.9556365013122559,0.9688811898231506
