metric,mean,std,seed42,seed123,seed456,seed777,seed1,seed2,seed3,seed4,seed5,seed6,seed7
mae_mean,9.18494649366899,0.46256247562309794,9.025626182556152,10.047552108764648,8.868997573852539,9.325651168823242,9.138511657714844,8.916357040405273,9.109251022338867,9.040769577026367,8.519630432128906,10.0115327835083,9.030531883239746
rmse_mean,13.76036583293568,0.5532184739713228,13.674322128295898,14.324437141418457,13.46740436553955,13.391077995300293,13.929984092712402,13.536943435668945,14.0381498336792,13.352688789367676,12.984455108642578,15.015824317932129,13.648736953735352
mape_mean,64.80256236683239,10.876645753852051,53.7306022644043,82.56969451904297,69.61238098144531,82.25224304199219,62.65966796875,53.8980598449707,63.892311096191406,65.03326416015625,50.003936767578125,70.6566162109375,58.5194091796875
pcc_mean,0.9062017094005238,0.005368427448315884,0.9129719734191895,0.9068881273269653,0.8985985517501831,0.9036428332328796,0.9034050107002258,0.9092720150947571,0.8969687223434448,0.9094811677932739,0.9118058085441589,0.9037836194038391,0.9114009737968445
rmse_global,18.226524699818004,1.272876934921708,18.93267250061035,18.92970085144043,16.875593185424805,16.698823928833008,18.75069236755371,18.169206619262695,17.962284088134766,17.886993408203125,16.644750595092773,21.04595184326172,18.595102310180664
pcc_global,0.9708864363757047,0.002501823991751667,0.9723119735717773,0.9711634516716003,0.9708273410797119,0.9719282984733582,0.9666073322296143,0.9738943576812744,0.9675230979919434,0.9702838063240051,0.9724264740943909,0.9684363007545471,0.9743483662605286
