metric,mean,std,seed42,seed123,seed456,seed777,seed1,seed2,seed3,seed4,seed5,seed6,seed7
mae_mean,98.83680100874467,18.785818813907536,116.31849670410156,74.64966583251953,81.96017456054688,128.07675170898438,112.2693862915039,86.38070678710938,89.4954605102539,99.00401306152344,82.11714172363281,90.99137115478516,125.94164276123047
rmse_mean,167.38354214754972,28.567704509526077,191.7556610107422,131.305908203125,144.6800079345703,223.70155334472656,198.50621032714844,148.83946228027344,151.5144500732422,164.04493713378906,141.5945281982422,160.7511444091797,184.5251007080078
mape_mean,61.10083562677557,37.30515359112117,52.11416244506836,38.605648040771484,41.649322509765625,97.37022399902344,48.84333801269531,37.443809509277344,50.665191650390625,59.984107971191406,42.891727447509766,41.03279495239258,161.5088653564453
pcc_mean,0.9260450980880044,0.04147614914728562,0.9272338151931763,0.9515488743782043,0.937399685382843,0.8111869096755981,0.9371162056922913,0.9482222199440002,0.9436424374580383,0.9510563611984253,0.9500969052314758,0.9349250197410583,0.894067645072937
rmse_global,246.62433138760653,46.00675416343206,274.0917053222656,192.4314422607422,210.6073760986328,348.59100341796875,294.5655822753906,219.49789428710938,221.775390625,237.92730712890625,207.30337524414062,238.4654541015625,267.6111145019531
pcc_global,0.9510979814962908,0.03653658872005752,0.9609150886535645,0.9719851016998291,0.9630117416381836,0.8487739562988281,0.9538312554359436,0.9689292311668396,0.968734860420227,0.974943220615387,0.971821129322052,0.9518936276435852,0.9272385835647583
